시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료,수강료공개여부,기숙사학원여부,도로명주소,도로명상세주소,도로명우편번호,전화번호,수정일자
E10,인천광역시교육청,연수구,학원,3000010673,일품수학EIE학원,20120224,20120224,개원,        ,99991231,90,92,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 연수구 독배로40번길 11,", 503호 (옥련동, 효명프라자)",21949,032-8590-586,20260329
E10,인천광역시교육청,연수구,학원,3000011966,일품수학과학제1관학원,20140306,20140306,개원,        ,99991231,360,143,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 연수구 해돋이로 167,", 601호~602호 (송도동, 힐링플라자)",22003,032-858-9545,20260201
E10,인천광역시교육청,연수구,학원,3000015627,일품수학과학제3관학원,20190927,20190927,개원,        ,99991231,1260,215,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 연수구 해돋이로 167,", 4층 (송도동, 힐링플라자)",22003,null,20260201
E10,인천광역시교육청,연수구,학원,3000023366,일품수학과학제5관학원,20240823,20240823,개원,        ,        ,0,146,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,인천광역시 연수구 첨단대로 40,", B508~509호(송도동, 에스파이브시티 주건축물제1동)",21988,,20260201
E10,인천광역시교육청,연수구,학원,3000022148,일프로팀수학학원,20230731,20230731,개원,        ,        ,0,121,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,인천광역시 연수구 신송로 154,", 303~304호(송도동, 더제니스)",22001,,20250629
E10,인천광역시교육청,연수구,학원,3000015381,잇올스파르타관리형프리미엄독서실,20190402,20190402,개원,        ,99991231,6630,102,독서실,독서,독서실,독서실, ,Y,N,인천광역시 연수구 청능대로 109,", 502호~503호 (연수동)",21927,,20260426
E10,인천광역시교육청,연수구,학원,3000015379,잇올스파르타독학관리학원,20190402,20190402,개원,        ,99991231,8544,96,입시.검정 및 보습,보통교과,,보습, ,Y,N,인천광역시 연수구 청능대로 109,", 504호 (연수동)",21927,null,20260201
E10,인천광역시교육청,연수구,학원,3000016940,잇올스파르타송도관리형독서실,20220112,20220112,개원,        ,99991231,5206,137,독서실,독서,,독서실, ,Y,N,인천광역시 연수구 신송로 154,", 1002-1호, 1003호, 1004호 (송도동, 더 제니스)",22001,,20260426
E10,인천광역시교육청,연수구,학원,3000016939,잇올스파르타송도독학재수학원,20220112,20220112,개원,        ,99991231,6992,76,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 연수구 신송로 154,", 1001호, 1002호 (송도동, 더 제니스)",22001,,20260426
E10,인천광역시교육청,연수구,학원,3000013353,잉글리쉬베이학원,20160512,20160512,개원,        ,99991231,150,69,입시.검정 및 보습,보통교과,,보습, ,Y,N,인천광역시 연수구 송도과학로27번길 55,", C-304호, 305호 (송도동, 롯데캐슬캠퍼스타운302)",21982,,20231018
E10,인천광역시교육청,연수구,학원,3000016192,잉디사고력영어학원,20201016,20201016,개원,        ,99991231,9,60,입시.검정 및 보습,보통교과,,보습, ,Y,N,인천광역시 연수구 랜드마크로 68,", 301동 226호, 227호 (송도동)",22018,null,20241222
E10,인천광역시교육청,연수구,학원,3000014039,자라다남아미술학원,20170405,20170405,개원,        ,99991231,176,44,예능(대),예능(중),,미술, ,Y,N,인천광역시 연수구 해돋이로 161,", 301호 (송도동)",22003,032-831-4712,20240818
E10,인천광역시교육청,연수구,학원,3000015534,자이뮤즈음악학원,20190709,20190709,개원,        ,99991231,128,32,예능(대),예능(중),음악,음악, ,Y,N,인천광역시 연수구 앵고개로104번길 22,", 202호,203호 (동춘동, 송도파크자이)",21980,null,20260201
E10,인천광역시교육청,연수구,학원,1000005159,장은주음악학원,19930814,19930814,개원,        ,99991231,40,108,예능(대),예능(중),"음악,",음악, ,Y,N,인천광역시 연수구 원인재로 56,", 현대종합상가 305호 (동춘동)",21976,032-811-9252,20251026
E10,인천광역시교육청,연수구,학원,3000014919,재미와창조미술학원,20180801,20180727,개원,        ,99991231,301,43,예능(대),예능(중),,미술, ,Y,N,인천광역시 연수구 능허대로79번길 64,", 3층 (옥련동, 대지빌딩)",21957,,20231018
E10,인천광역시교육청,연수구,학원,3000014115,저스트영수전문학원,20170525,20170525,개원,        ,99991231,140,67,입시.검정 및 보습,보통교과,,보습, ,Y,N,인천광역시 연수구 앵고개로 260,401~402호(동춘동),21972,,20251026
E10,인천광역시교육청,연수구,학원,3000018119,저스틴알파영어학원,20230608,20230608,개원,        ,99991231,630,60,입시.검정 및 보습,보통교과,,보습, ,Y,N,인천광역시 연수구 먼우금로 94,", 602호 (동춘동)",21972,null,20241103
E10,인천광역시교육청,연수구,학원,7222,저스틴영어학원,20060630,20060630,개원,        ,99991231,630,137,입시.검정 및 보습,보통교과,,보습, ,Y,N,인천광역시 연수구 먼우금로 96,", 4층 일부 (동춘동, 금송빌딩)",21972,032-715-7025,20241103
E10,인천광역시교육청,연수구,학원,3000023586,전상기영어학원,20241216,20241216,개원,        ,        ,0,113,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 연수구 첨단대로 40,", B802호,  B810호(송도동, 에스파이브시티주건축물제1동)",21988,,20260329
E10,인천광역시교육청,연수구,학원,3000024086,정독영어학원,20250811,20250811,개원,        ,        ,0,65,입시.검정 및 보습,,,, ,Y, ,인천광역시 연수구 해돋이로 107,", 상가63호(송도동,송도 더샵 퍼스트월드 H동)",21997,,20250817
E10,인천광역시교육청,연수구,학원,3000016765,정상올림학원,20211101,20211101,개원,        ,99991231,400,104,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 연수구 컨벤시아대로 69,", 609호 (송도동, 송도 밀레니엄)",21995,null,20251019
E10,인천광역시교육청,연수구,학원,8976,정선생영어특과1관학원,20080903,20080903,개원,        ,99991231,300,94,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,인천광역시 연수구 앵고개로 260,", 맘모스빌딩 605호 (동춘동)",21972,032-815-4852,20251026
E10,인천광역시교육청,연수구,학원,3000014892,정선생영어특과2관학원,20180705,20180705,개원,        ,99991231,78,93,입시.검정 및 보습,보통교과,,보습, ,Y,N,인천광역시 연수구 앵고개로 260,", 602호, 603호, 604호 (동춘동, 맘모스빌딩)",21972,,20251026
E10,인천광역시교육청,연수구,학원,3000024128,정일품수학학원,20250901,20250901,개원,        ,        ,0,87,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,인천광역시 연수구 먼우금로 94,", 501호 일부(동춘동)",21972,,20260531
E10,인천광역시교육청,연수구,학원,3000011447,정학원,20130415,20130415,개원,        ,99991231,88,92,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 연수구 청능대로 175,", 상가동 301호 (연수동, 연수1차우성아파트)",21931,032-817-8543,20240303
E10,인천광역시교육청,연수구,학원,3000023508,정훈수학송도점학원,20241108,20241108,개원,        ,        ,0,94,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,인천광역시 연수구 신송로 160,", 603~604호(송도동, 더 넥서스)",22001,,20260308
E10,인천광역시교육청,연수구,학원,3000016602,정훈수학학원,20210713,20210713,개원,        ,99991231,2048,137,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 연수구 먼우금로 92,", 2층 일부 (동춘동, 대광빌딩)",21972,,20260308
E10,인천광역시교육청,연수구,학원,3000023300,제7관지코스수학학원,20240711,20240711,개원,        ,        ,0,105,입시.검정 및 보습,보통교과,,보습, ,Y, ,인천광역시 연수구 첨단대로 40,", A804~805호(송도동, 에스파이브시티 주건축물제1동)",21988,,20250302
E10,인천광역시교육청,연수구,학원,3000017572,제니음악학원,20221020,20221020,개원,        ,99991231,60,25,예능(대),예능(중),음악,음악, ,Y,N,인천광역시 연수구 센트럴로 415,", 178호 (송도동, 힐스테이트 송도 더테라스)",22020,null,20250831
E10,인천광역시교육청,연수구,학원,3000016853,제슬리영어학원,20211208,20211208,개원,        ,99991231,30,59,입시.검정 및 보습,보통교과,,보습, ,Y,N,인천광역시 연수구 컨벤시아대로42번길 27,", 502호 (송도동, 송도 에이스프라자Ⅱ)",22001,,20231018
E10,인천광역시교육청,연수구,학원,3000023966,제이언스과학학원,20250619,20250619,개원,        ,        ,0,66,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,인천광역시 연수구 신송로 166,", 202호(송도동, 플러스원프라자)",22001,,20250713
E10,인천광역시교육청,연수구,학원,3000015046,제이에듀컴학원,20181019,20181019,개원,        ,99991231,118,118,종합(대),,"실용외국어(유아/초·중·고),",, ,Y,N,인천광역시 연수구 해돋이로 107,"4층 84호(송도동, 더샵퍼스트월드 H동)",21997,032-834-8855,20240630
E10,인천광역시교육청,연수구,학원,3000010116,제이엔제이에듀랭어학원,20110304,20110304,개원,        ,99991231,300,124,종합(대),,보습,, ,Y,N,인천광역시 연수구 앵고개로254번길 13,", 3층 (동춘동)",21972,032-816-9784,20250622
E10,인천광역시교육청,연수구,학원,3000016079,제이원어학원,20200720,20200720,개원,        ,99991231,110,122,국제화,외국어,,실용외국어(유아/초·중·고), ,Y,N,인천광역시 연수구 비류대로 202,", 4층 일부 (옥련동, 영진프라자)",21954,032-833-1016,20231018
E10,인천광역시교육청,연수구,학원,3000017152,제이원에듀어학원,20220331,20220331,개원,20250310,20250611,0,120,국제화,외국어,실용외국어(유아/초·중·고),실용외국어(유아/초·중·고), ,Y,N,인천광역시 연수구 컨벤시아대로 81,", 516~517호(송도동, 드림시티)",21995,,20260531
E10,인천광역시교육청,연수구,학원,3000017827,제이케이(JK)수학학원,20230130,20230130,개원,        ,99991231,60,60,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 연수구 신송로 161,", 701호 (송도동, 송도 하이츠)",22002,null,20250727
E10,인천광역시교육청,연수구,학원,3000017607,제이코딩학원,20221110,20221110,개원,        ,99991231,24,14,기타(대),기타(중),,컴퓨터(소), ,Y,N,인천광역시 연수구 해돋이로152번길 35,", 502호 (송도동, 퍼스트프라자)",22002,,20241103
E10,인천광역시교육청,연수구,학원,3000014102,제이티영어학원,20170512,20170512,개원,        ,99991231,0,132,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 연수구 앵고개로246번길 10,", 801호 일부(동춘동, 대산프라자)",21972,,20250601
E10,인천광역시교육청,연수구,학원,3000023732,제임스메디슨어메리칸하이송도어학원,20250227,20250227,개원,        ,        ,0,150,국제화,,,, ,Y, ,인천광역시 연수구 송도과학로 32,", A동 304-1호(송도동, 송도테크노파크IT센터)",21984,032-233-0330,20250302
E10,인천광역시교육청,연수구,학원,3000016715,조이영어고등관학원,20210929,20210929,개원,        ,99991231,70,90,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 연수구 신송로 122,", 508호일부, 509호 (송도동, 송도프라자)",21994,null,20260426
E10,인천광역시교육청,연수구,학원,10846,조이영어학원,20101118,20101118,개원,        ,99991231,70,176,종합(대),,실용외국어(유아/초·중·고),, ,Y,N,인천광역시 연수구 신송로 122,", 612호,613호,704호 일부 (송도동, 송도프라자)",21994,032-817-5205,20260426
E10,인천광역시교육청,연수구,학원,3000015906,조형가우디미술학원,20200218,20200218,개원,        ,99991231,0,109,예능(대),예능(중),미술,미술, ,Y,N,인천광역시 연수구 앵고개로 242,", 702호(동춘동, 연수제일종합상가)",21972,032-821-7883,20260215
E10,인천광역시교육청,연수구,학원,3000017403,존듀이아카데미학원,20220726,20220726,개원,        ,99991231,130,125,국제화,외국어,실용외국어(유아/초·중·고),실용외국어(유아/초·중·고), ,Y,N,인천광역시 연수구 컨벤시아대로230번길 54,", 327~329호 (송도동,닥터플러스몰)",22009,,20231120
E10,인천광역시교육청,연수구,학원,3000023892,주니어영어학원,20250514,20250514,개원,        ,        ,0,122,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,인천광역시 연수구 앵고개로246번길 10,", 802호 일부(동춘동, 대산프라자)",21972,,20250615
E10,인천광역시교육청,연수구,학원,3000016599,줄리킴영어2관학원,20210709,20210709,개원,        ,99991231,510,99,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 연수구 신송로 154,", 806호 (송도동, 더 제니스)",22001,null,20250622
E10,인천광역시교육청,연수구,학원,3000023967,줄리킴영어3관학원,20250619,20250619,개원,        ,        ,0,161,입시.검정 및 보습,보통교과,보통교과,보통교과, ,Y, ,인천광역시 연수구 첨단대로 40,", A501~A502호(송도동, 에스파이브시티 주건축물제1동)",21988,,20250713
E10,인천광역시교육청,연수구,학원,3000024106,줄리킴영어5관학원,20250822,20250822,개원,        ,        ,0,66,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,인천광역시 연수구 신송로 154,"601~603호(송도동, 더제니스)",22001,,20250907
E10,인천광역시교육청,연수구,학원,3000014471,줄리킴영어학원,20171213,20171213,개원,        ,99991231,0,121,국제화,외국어,외국어,외국어, ,Y,N,인천광역시 연수구 신송로 154,", 802호, 803호 (송도동, 더 제니스)",22001,032-859-1117,20250622
E10,인천광역시교육청,연수구,학원,1000005982,중대음악학원,19950918,19950918,개원,        ,99991231,215,216,예능(대),예능(중),,음악, ,Y,N,인천광역시 연수구 원인재로 180,", 상가동 304호 (연수동, 우성아파트)",21931,032-817-2020,20251026
E10,인천광역시교육청,연수구,학원,3000011751,중앙LNC학원,20131107,20131107,개원,        ,99991231,0,275,종합(대),,"보습,보습·논술",, ,Y,N,인천광역시 연수구 용담로 115,", 604~607호 (연수동, 파크타워)",21927,032-819-0147,20260329
E10,인천광역시교육청,연수구,학원,4580,중앙지앤비영어학원,20010705,20010705,개원,        ,99991231,221,174,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,인천광역시 연수구 새말로 146,", 정상빌딩 3층 일부 (연수동)",21928,032-819-9956,20251026
E10,인천광역시교육청,연수구,학원,3000017873,지식공간학원,20230215,20230215,개원,        ,99991231,224,59,입시.검정 및 보습,보통교과,,보습, ,Y,N,인천광역시 연수구 해돋이로120번길 23,", 607호 일부 (송도동, 아크리아빌딩2)",21995,null,20241103
E10,인천광역시교육청,연수구,학원,6914,지앤비영어연성학원,20060207,20060207,개원,        ,99991231,225,134,국제화,외국어,"실용외국어(유아/초·중·고),",외국어, ,Y,N,인천광역시 연수구 원인재로 56,",  303,304호 (현대아파트 상가) (동춘동, 현대아파트)",21976,032-812-1411,20231018
E10,인천광역시교육청,연수구,학원,3000010522,지에스아이세상음악학원,20111207,20111207,개원,20120730,20120805,110,24,예능(대),예능(중),음악,음악, ,Y,N,인천광역시 연수구 컨벤시아대로130번길 58,", 비동 201,202호 (송도동, 송도자이하버뷰1단지아파트)",22003,null,20260531
E10,인천광역시교육청,연수구,학원,3000012244,지엘에이학원,20140730,20140730,개원,        ,99991231,560,103,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,인천광역시 연수구 해돋이로 161,", 501호 (송도동, 세종프라자)",22003,032-223-1318,20260301
E10,인천광역시교육청,연수구,학원,8516,지오과학학원,20080227,20080227,개원,        ,99991231,400000,63,입시.검정 및 보습,,"보습,",, ,N,N,인천광역시 연수구 샘말로8번길 18,", 3층 (연수동)",21929,032-821-1317,20231018
E10,인천광역시교육청,연수구,학원,9576,지퍼스트영·수전문학원,20090622,20090622,개원,        ,99991231,0,95,입시.검정 및 보습,외국어,,실용외국어(유아/초·중·고), ,Y,N,인천광역시 연수구 원인재로 14,", 306호  (동춘동, 무지개마을)",21977,032-212-2793,20251026
E10,인천광역시교육청,연수구,학원,3000016319,지피수학2관학원,20210118,20210118,개원,        ,99991231,0,104,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 연수구 신송로 153,", 505호,506호 (송도동, 더 마란츠타워)",22002,null,20251026
E10,인천광역시교육청,연수구,학원,3000023595,지피수학3관학원,20241217,20241217,개원,        ,        ,0,145,입시.검정 및 보습,,,, ,Y, ,인천광역시 연수구 신송로 153,", 503~504호(송도동, 더 마란츠)",22002,,20241222
E10,인천광역시교육청,연수구,학원,3000015828,지피수학학원,20200114,20200114,개원,        ,99991231,180,142,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 연수구 신송로 153,", 301~303호 (송도동, 더 마란츠타워)",22002,032-831-2930,20251026
E10,인천광역시교육청,연수구,학원,3000014463,지혜의숲사고력논술학원,20171207,20171207,개원,        ,99991231,620,62,입시.검정 및 보습,보통교과,보습·논술,보습·논술, ,Y,N,인천광역시 연수구 신송로 153,", 701호 (송도동, 더마란츠)",22002,,20260201
E10,인천광역시교육청,연수구,학원,3000026180,직진수학학원,20251114,20251114,개원,        ,        ,0,64,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,인천광역시 연수구 첨단대로 40,", B805호(송도동, 에스파이브시티 주건축물제1동)",21988,032-822-2999,20251123
E10,인천광역시교육청,연수구,학원,3000013766,진선음악학원,20161229,20161228,개원,        ,99991231,120,57,예능(대),예능(중),"음악,",음악, ,Y,N,인천광역시 연수구 컨벤시아대로42번길 27,", 403호 (송도동)",22001,,20231018
E10,인천광역시교육청,연수구,학원,3000018045,짱솔학원,20230420,20230420,개원,        ,99991231,280,87,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 연수구 해돋이로172번길 38,", 702호~703호 (송도동, 송도 BS프라자)",22002,032-832-2501,20240908
E10,인천광역시교육청,연수구,학원,3000014041,쭌에듀2관학원,20170405,20170405,개원,        ,99991231,200,73,입시.검정 및 보습,보통교과,,보습, ,Y,N,인천광역시 연수구 컨벤시아대로42번길 27,", 601호 (송도동)",22001,null,20240303
E10,인천광역시교육청,연수구,학원,3000012013,쭌에듀학원,20140331,20140331,개원,        ,99991231,0,82,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 연수구 해돋이로152번길 9,",501호(송도동, 대홍프라자)",22002,070-4247-7202,20251026
E10,인천광역시교육청,연수구,학원,3000024203,쯔꾸바학원,20251017,20251017,개원,        ,        ,0,71,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,인천광역시 연수구 신송로 168,", 601호(송도동, 이든프라자)",22001,,20251026
E10,인천광역시교육청,연수구,학원,3000018092,참클래스(CLASS)학원,20230517,20230517,개원,        ,99991231,0,0,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 연수구 신송로 157-15,", 305호~307호 (송도동, 제이큐브)",22002,032-832-4852,20250921
E10,인천광역시교육청,연수구,학원,3000011307,창조의아침미술학원,20130124,20130124,개원,        ,99991231,1484,95,예능(대),예능(중),미술,미술, ,Y,N,인천광역시 연수구 해돋이로 107,", H동 86호 (송도동, 송도 더샵 퍼스트월드)",21997,032-835-7001,20251116
E10,인천광역시교육청,연수구,학원,6468,채움학원,20050707,20050707,개원,20121129,20130430,480,67,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,인천광역시 연수구 먼우금로263번길 15,", 2층 (연수동)",21921,032-817-8664,20251026
E10,인천광역시교육청,연수구,학원,3000012583,책가온독서논술학원,20150307,20150307,개원,        ,99991231,76,76,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 연수구 신송로 164,", 이데니움플라자 305호 (송도동)",22001,032-833-3331,20260201
E10,인천광역시교육청,연수구,학원,3000023644,책나무2공구독서코칭논술학원,20250114,20250114,개원,        ,        ,0,82,입시.검정 및 보습,보통교과,보습·논술,보습·논술, ,Y, ,인천광역시 연수구 신송로125번길 13,", 510호(송도동, 아크리아1)",21995,,20260531
E10,인천광역시교육청,연수구,학원,3000023433,책나무3공구독서코칭논술학원,20241004,20241004,개원,        ,        ,0,60,입시.검정 및 보습,보통교과,보습·논술,보습·논술, ,Y, ,인천광역시 연수구 컨벤시아대로230번길 54,", A324호(송도동, 닥터플러스몰)",22009,,20260531
E10,인천광역시교육청,연수구,학원,3000014469,책나무그림숲학원,20171213,20171213,개원,        ,99991231,50,38,예능(대),예능(중),미술,미술, ,Y,N,인천광역시 연수구 신송로 153,", 807호 (송도동, 더마란츠)",22002,null,20260301
E10,인천광역시교육청,연수구,학원,3000024151,책나무독서코칭논술&하이엠수학학원,20250909,20250909,개원,        ,        ,0,63,입시.검정 및 보습,보통교과,"보습,보습·논술",보습, ,Y, ,인천광역시 연수구 워터프런트로 150,"301-201호(송도동,더샵 송도아크베이 301동)",22007,,20260531
E10,인천광역시교육청,연수구,학원,3000023681,책나무독서코칭논술전과목학원,20250203,20250203,개원,        ,        ,0,67,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,인천광역시 연수구 송도과학로27번길 55,", A-207호(송도동, 롯데캐슬 캠퍼스타운 301)",21982,,20260531
E10,인천광역시교육청,연수구,학원,3000023432,책나무독서코칭논술학원,20241004,20241004,개원,        ,        ,0,61,입시.검정 및 보습,보통교과,보습·논술,보습·논술, ,Y, ,인천광역시 연수구 첨단대로 40,", B606호(송도동, 에스파이브시티 주건축물제1동)",21988,,20260531
E10,인천광역시교육청,연수구,학원,3000017570,책나무송도1호점학원,20221020,20221020,개원,        ,99991231,300,67,입시.검정 및 보습,보통교과,보습·논술,보습·논술, ,Y,N,인천광역시 연수구 신송로 168,", 202호 (송도동, 이든프라자)",22001,null,20260531
E10,인천광역시교육청,연수구,학원,3000014589,책너울국어독서학원,20180201,20180201,개원,        ,99991231,100,72,입시.검정 및 보습,보통교과,보습·논술,보습·논술, ,Y,N,인천광역시 연수구 해돋이로152번길 31,", 1동 701호 (송도동, 더힐스프라자)",22002,,20250202
E10,인천광역시교육청,연수구,학원,3000013820,책읽는루브르아뜰리에학원,20170112,20170112,개원,        ,99991231,0,41,예능(대),예능(중),미술,미술, ,Y,N,인천광역시 연수구 컨벤시아대로42번길 29,", 301호 (송도동)",22001,032-831-7553,20260201
E10,인천광역시교육청,연수구,학원,3000017120,책통클럽문해와수리사고력학원,20220322,20220322,개원,        ,99991231,100,61,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 연수구 해돋이로 168-5,", 503호 (송도동, 송정프라자)",22002,,20260531
E10,인천광역시교육청,연수구,학원,3000024164,책통클럽송도센트럴파크학원,20250916,20250916,개원,        ,        ,0,61,입시.검정 및 보습,보통교과,보습·논술,보습·논술, ,Y, ,인천광역시 연수구 센트럴로 232,", 205호(송도동,더샵센트럴파크1 A동)",22003,,20250928
E10,인천광역시교육청,연수구,학원,3000017986,챔플레인(CHAMPLAIN)캐나다영어학원,20230327,20230327,개원,        ,99991231,384,66,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 연수구 해돋이로 168-7,", 702호 (송도동, 레드원프라자)",22002,null,20250629
E10,인천광역시교육청,연수구,학원,1000003557,천년의미소미술학원,19980327,19980327,개원,        ,99991231,131,87,예능(대),예능(중),미술,미술, ,Y,N,인천광역시 연수구 송도국제대로 157,", A-507-1호, A-508-1호 (송도동, 오네스타)",21984,032-821-5688,20251026
E10,인천광역시교육청,연수구,학원,9864,천사피아노학원,20090922,20090922,개원,        ,99991231,21,21,예능(대),예능(중),음악,음악, ,Y,N,인천광역시 연수구 능허대로79번길 30,", 럭키아파트상가동 302호,303호 (옥련동, 럭키송도아파트)",21957,032-832-9531,20251026
E10,인천광역시교육청,연수구,학원,3000011211,청담클루빌해커영어학원,20121119,20121119,개원,        ,99991231,908,187,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 연수구 앵고개로246번길 10,", 201호, 304호 (동춘동)",21972,032-819-7905,20250601
E10,인천광역시교육청,연수구,학원,4356,청어람국어학원,20031224,20031224,개원,        ,99991231,111,111,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 연수구 컨벤시아대로 69,", 506호 (송도동,송도밀레니엄)",21995,032-818-3212,20260614
E10,인천광역시교육청,연수구,학원,3000012981,청학에녹실용음악학원,20151120,20151120,개원,        ,99991231,115,38,기예(대),기예(중),,실용음악(성악), ,Y,N,인천광역시 연수구 청능대로 93,", 406호 (청학동,이리옴프라자)",21926,,20231018
E10,인천광역시교육청,연수구,학원,3000013113,청학클래스학원,20160122,20160122,개원,        ,99991231,70,66,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,인천광역시 연수구 비류대로 208,", 403호, 404호 (옥련동)",21939,,20231018
E10,인천광역시교육청,연수구,학원,3000014401,체리온탑수학영어학원,20171101,20171101,개원,        ,99991231,200,104,입시.검정 및 보습,보통교과,,보습, ,Y,N,인천광역시 연수구 컨벤시아대로42번길 27,", 603호 (송도동)",22001,032-833-9570,20231018
E10,인천광역시교육청,연수구,학원,3000024133,체크매쓰학원,20250902,20250902,개원,        ,        ,0,64,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,인천광역시 연수구 해돋이로172번길 38,", 601호(송도동, 하늘(SKY)빌딩)",22002,032-833-4833,20250914
E10,인천광역시교육청,연수구,학원,7208,초암학원,20060620,20060620,개원,        ,99991231,162,136,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,인천광역시 연수구 해돋이로152번길 31,", 1동 203호 일부  (송도동, 더힐스프라자)",22002,032-851-6363,20251026
E10,인천광역시교육청,연수구,학원,3000023197,초이매쓰클럽학원,20240522,20240522,개원,        ,        ,0,64,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,인천광역시 연수구 해돋이로152번길 9,",405호(송도동, 대홍프라자)",22002,,20240616
E10,인천광역시교육청,연수구,학원,3000022389,최강학원,20231218,20231218,개원,        ,        ,0,70,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,인천광역시 연수구 독배로 56-1,", 4층(옥련동)",21949,,20240303
E10,인천광역시교육청,연수구,학원,3000017274,최고의봄날학원,20220602,20220602,개원,        ,99991231,40,72,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 연수구 신송로 122,", 313호 (송도동, 송도프라자)",21994,null,20260419
E10,인천광역시교육청,연수구,학원,3000011009,최고학원,20120718,20120718,개원,        ,99991231,240,96,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 연수구 앵고개로 250,", 603호, 604호 (동춘동)",21972,null,20251116
E10,인천광역시교육청,연수구,학원,3000017763,최선과학2호관학원,20221227,20221227,개원,        ,99991231,0,0,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,인천광역시 연수구 신송로 121,", 509호 (송도동, 송도센타프라자)",21995,,20260531
E10,인천광역시교육청,연수구,학원,3000023594,최선과학3호관학원,20241217,20241217,개원,        ,        ,0,109,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,인천광역시 연수구 신송로 121,", 504호(송도동, 센타프라자)",21995,,20260531
E10,인천광역시교육청,연수구,학원,3000012059,최선어학원,20140425,20140425,개원,        ,99991231,270,342,국제화,외국어,실용외국어(유아/초·중·고),실용외국어(유아/초·중·고), ,Y,N,인천광역시 연수구 신송로 164,", 401호~405호 (송도동, 아데니움프라자)",22001,032-819-3767,20251214
E10,인천광역시교육청,연수구,학원,3000026512,최유리무용학원,20260331,20260331,개원,        ,        ,0,50,기타(대),기타(중),기타(소),기타(소), ,Y,N,인천광역시 연수구 컨벤시아대로 69,", 604호(송도동, 송도밀레니엄)",21995,,20260412
E10,인천광역시교육청,연수구,학원,3000022298,최호철입시연구소원격학원,20231031,20231030,개원,        ,        ,0,0,입시.검정 및 보습,,,, ,Y, ,인천광역시 연수구 인천타워대로 301,", A동 1505호(송도동, 송도센텀하이브)",22007,,20260215
E10,인천광역시교육청,연수구,학원,3000026164,카니아트미술학원,20251106,20251106,개원,        ,        ,0,38,예능(대),예능(중),미술,미술, ,Y, ,인천광역시 연수구 첨단대로 40,", B410호(송도동, 에스파이브시티주건축물제1동)",21988,,20251116
